65. 72.711
66. 70.688
67. 68.696
68. 66.828
69. 65.033
70. 63.314
71. 61.654
72. 60.051
73. 58.51
74. 57.005
75. 55.571
76. 54.188
77. 52.856
78. 51.566
79. 50.324
80.0 	45.37 	+8.8 	-9.2 	+7.9 	-6.7
81.0 	44.31 	+8.8 	-9.1 	+7.9 	-6.7
82.0 	43.28 	+8.7 	-9.1 	+7.9 	-6.6
83.0 	42.29 	+8.7 	-9.0 	+7.9 	-6.6
84.0 	41.33 	+8.6 	-9.0 	+7.9 	-6.6
85.0 	40.41 	+8.6 	-9.0 	+7.9 	-6.6
86.0 	39.52 	+8.5 	-8.9 	+7.9 	-6.6
87.0 	38.66 	+8.5 	-8.9 	+7.9 	-6.6
88.0 	37.83 	+8.4 	-8.8 	+7.9 	-6.6
89.0 	37.02 	+8.4 	-8.8 	+7.8 	-6.6
90.0 	36.23 	+8.3 	-8.8 	+7.8 	-6.6
91.0 	35.49 	+8.3 	-8.7 	+7.8 	-6.6
92.0 	34.75 	+8.2 	-8.7 	+7.8 	-6.5
93.0 	34.04 	+8.2 	-8.7 	+7.8 	-6.5
94.0 	33.36 	+8.1 	-8.6 	+7.8 	-6.5
95.0 	32.69 	+8.1 	-8.6 	+7.8 	-6.5
96.0 	32.04 	+8.1 	-8.6 	+7.8 	-6.5
97.0 	31.41 	+8.0 	-8.5 	+7.8 	-6.5
98.0 	30.80 	+8.0 	-8.5 	+7.8 	-6.5
99.0 	30.21 	+8.0 	-8.5 	+7.8 	-6.5
100.0 	29.68 	+7.9 	-8.4 	+7.8 	-6.5
101.0 	29.12 	+7.9 	-8.4 	+7.8 	-6.5
102.0 	28.57 	+7.9 	-8.4 	+7.8 	-6.5
103.0 	28.04 	+7.8 	-8.4 	+7.8 	-6.5
104.0 	27.52 	+7.8 	-8.3 	+7.8 	-6.5
105.0 	27.01 	+7.8 	-8.3 	+7.7 	-6.5
106.0 	26.52 	+7.7 	-8.3 	+7.7 	-6.6
107.0 	26.05 	+7.7 	-8.3 	+7.7 	-6.6
108.0 	25.59 	+7.7 	-8.2 	+7.7 	-6.6
109.0 	25.14 	+7.6 	-8.2 	+7.7 	-6.7
110.0 	24.70 	+7.6 	-8.2 	+7.7 	-6.7
110.5 	24.48 	+7.6 	-8.2 	+7.7 	-6.7
111.0 	24.27 	+7.6 	-8.2 	+7.6 	-6.7
111.5 	24.06 	+7.5 	-8.1 	+7.6 	-6.7
112.0 	23.85 	+7.5 	-8.1 	+7.6 	-6.7
112.5 	23.64 	+7.5 	-8.1 	+7.6 	-6.7
113.0 	23.44 	+7.5 	-8.1 	+7.6 	-6.7
113.5 	23.24 	+7.5 	-8.1 	+7.6 	-6.8
114.0 	23.05 	+7.5 	-8.1 	+7.6 	-6.8
114.5 	22.85 	+7.5 	-8.1 	+7.6 	-6.8
115.0 	22.66 	+7.4 	-8.1 	+7.6 	-6.8
115.5 	22.47 	+7.4 	-8.0 	+7.6 	-6.8
116.0 	22.28 	+7.4 	-8.0 	+7.5 	-6.8
116.5 	22.10 	+7.4 	-8.0 	+7.5 	-6.8
117.0 	21.91 	+7.4 	-8.0 	+7.5 	-6.8
117.5 	21.73 	+7.4 	-8.0 	+7.5 	-6.8
118.0 	21.55 	+7.4 	-8.0 	+7.5 	-6.8
118.5 	21.38 	+7.3 	-8.0 	+7.5 	-6.8
119.0 	21.20 	+7.3 	-8.0 	+7.5 	-6.8
119.5 	21.03 	+7.3 	-8.0 	+7.5 	-6.8
120.0 	20.86 	+7.3 	-7.9 	+7.5 	-6.9
120.5 	20.69 	+7.3 	-7.9 	+7.5 	-6.9
121.0 	20.53 	+7.3 	-7.9 	+7.5 	-6.9
121.5 	20.36 	+7.3 	-7.9 	+7.5 	-6.9
122.0 	20.20 	+7.3 	-7.9 	+7.5 	-6.9
